id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,3.25032,-3.65062,3.8147e-06,0,0,-0.485817,0.874061,
1,4.01441,-5.2183,5.72205e-06,0,0,-0.976445,-0.215765,
2,2.91831,-4.44653,9.53675e-06,0,0,0.607874,0.794033,
