id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,3.5846,-4.37716,-9.53674e-07,0,0,0.884719,-0.466125,
1,2.514,-6.32414,9.53676e-07,0,0,0.973153,0.23016,
2,-1.57085,-4.02251,0,0,0,0.506142,0.86245,
