id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,-1.59403,-4.04669,-9.53674e-07,0,0,-0.241624,0.97037,
1,2.2723,-6.15121,9.53674e-07,0,0,0.461767,0.887001,
2,3.52213,-4.15178,0,0,0,0.542143,0.840286,
