id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,4.28635,-4.5808,3.81469e-06,0,0,0.847748,0.530399,
1,3.5009,-3.22905,1.90735e-06,0,0,-0.231062,0.972939,
2,4.65077,-3.82634,-9.53674e-07,0,0,-0.859669,0.510851,
