id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,4.70963,-3.5977,3.8147e-06,0,0,0.515004,0.857188,
1,5.44488,-1.88215,4.76837e-06,0,0,-0.186784,0.982401,
2,7.08914,-2.65243,1.90735e-06,0,0,-0.975606,0.219529,
